link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/PeterNMBaker/status/1754928203666194528#m,@10DowningStreet @ConHome Not the first time I've said this but #TobiasEllwood & his cabal of back benchers are the embodiment of all that is wrong with the #ConservativeParty today. This is the root cause of our likely losses @spectator @Telegraph @DailyMailUK @theSun @thetimes,"Feb 6, 2024 · 6:01 PM UTC",2,0
https://twitter.com/MCY1X/status/1755222706356625430#m,#Tories #Tory #ConservativeParty,"Feb 7, 2024 · 1:31 PM UTC",0,0
https://twitter.com/MCY1X/status/1755220718780899812#m,#RishiSunak #Tories #Tory #ConservativeParty,"Feb 7, 2024 · 1:23 PM UTC",0,0
https://twitter.com/Trevorttg/status/1755213061458178300#m,#CORRUPTION We gotta STOP this #Postwar Compitition (still kept up for both of their survival) between  #ConservativeParty & #LabourParty that was only meant to last for 1 #Elections & get em all OUT of the #HouseOfCommons #vote for another Party for immediate #PoliticalChange‼️,"Feb 7, 2024 · 12:52 PM UTC",0,0
https://twitter.com/SueW251161/status/1755208059507351995#m,Still of the opinion that #Sunak will announce a #GeneralElection for sometime in #October this year - for a date just  after the #ConservativeParty #Conference (so sometime after 2nd October).,"Feb 7, 2024 · 12:33 PM UTC",0,0
https://twitter.com/PointCommsLee/status/1755206580570624411#m,"Are we at the point yet when we people acknowldge #Sunak is a scumbag?  Different to #Johnson, yes.    But no better. Both reside in the sewer.   #PMQs #TorySewageParty #ConservativeParty","Feb 7, 2024 · 12:27 PM UTC",4,1
https://twitter.com/shaneliamconway/status/1755203535480684772#m,"If you raise taxes 25 times and inflict the highest tax burden on the country in a generation, then you have no right to accuse anybody of raising taxes.   And if this is your election strategy then you are screwed.  #PMQs #ConservativeParty","Feb 7, 2024 · 12:15 PM UTC",1,0
https://twitter.com/1henryw/status/1755199297698599194#m,Is Liz Truss’ new “PopCon” movement the saviour of the flailing Conservative Party?  #PopCon #PopCons #LizTruss #ConservativeParty #conservatives #politics,"Feb 7, 2024 · 11:58 AM UTC",0,0
https://twitter.com/MarkGarrat76635/status/1755198439036444724#m,#ConservativeParty have been in government for over 13 years - Any improvements you propose are to fix holes the #Tory party created.,"Feb 7, 2024 · 11:54 AM UTC",1,0
https://twitter.com/TadeoInTheHouse/status/1755193456987672641#m,And it has *just* taken the #ConservativeParty 14 years and the looming electoral catastrophe to get to do something. Wow.,"Feb 7, 2024 · 11:35 AM UTC",0,0
https://twitter.com/OmarShakti/status/1755187253763006719#m,The old fogies that is today's #CONservativeParty aka #PopCON. A big CON whenever name applies.,"Feb 7, 2024 · 11:10 AM UTC",0,0
https://twitter.com/gslaing/status/1755185030983286960#m,#tory #ToryCriminalsUnfitToGovern #GeneralElection2024 #GeneralElectionN0W #RishiSunak #rat #ConservativeParty,"Feb 7, 2024 · 11:01 AM UTC",0,0
https://twitter.com/VetCanuck/status/1755109544835846345#m,#CPCshame has no bottom folks  Today's #ConservativeParty is a big steaming pile of pure 🐕 💩..  I never thought #Conservative politics were scary 🐝 4  I do now 😱😱😳😳  U vote on chuds 😒 u get a chud 😒 🥪  #themoreyouknow #cnpoli,"Feb 7, 2024 · 6:01 AM UTC",2,0
https://twitter.com/matmckenzie/status/1755163495765561585#m,So @lbc Nicked Fuhrari is doing a party political broadcast on behalf of the #ConservativeParty as usual; with #Tory Stuart Rose saying you pesky young people not working because of Mental Health issues should pull your socks up!! Didn’t do me any harm - it’s just anxiety FFS 🙄,"Feb 7, 2024 · 9:36 AM UTC",1,0
https://twitter.com/UKOFFSTAGE_/status/1703576007515468175#m,‘Everyone knows #Brexit  is a catastrophe’ – Stephen Fry  Do you agree with Stephen Fry?  #brexshit #rejoineu #conservativeparty #brexitreality #brexitchaos #brexitisntworking #antibrexit #british #generalelection #bregret,"Sep 18, 2023 · 1:05 AM UTC",3,0
https://twitter.com/foxesdale/status/1755160169426620421#m,#ConservativeParty membership is tiny minority of #Conservative voters. Of that tiny minority some 40% voted  @RishiSunak. Only handful of Conservatives disasterously voted for @trussliz who in a few short weeks gave @Keir_Starmer his poll lead @Tobias_Ellwood is absolutely right,"Feb 7, 2024 · 9:22 AM UTC",0,0
https://twitter.com/ces669/status/1754952040873156758#m,#TobiasEllwood is a prime example of what is currently wrong with The #ConservativeParty ! The Party is full of leftwing MP’s like him who have destroyed this country & will continue to do so unless they wake up & return to their core principles! If they don’t they are done!,"Feb 6, 2024 · 7:35 PM UTC",1,0
https://twitter.com/HyweltheAverage/status/1755156129443729492#m,"#PoularConservatives The best oxymoron that I have heard, so far.  But, we can no longer use the old excuse of ignorance. #ConservativeParty #YoungConservatives #GBNews","Feb 7, 2024 · 9:06 AM UTC",0,0
https://twitter.com/cpnStarkiller/status/1755150733005992440#m,#LeftWing ideas like the #NHS? It is not working as well as it could because the #ConservativeParty is not funding it properly.,"Feb 7, 2024 · 8:45 AM UTC",0,0
https://twitter.com/Wheely_Wobbly/status/1755148304638259244#m,"💢A man comes out of a railway station and sees another man crawling along the gutter outside wearing a Kippah The man asks him ""What are you doing there?"" The other man replies ""Making a living!"" #ConservativeParty #LizTruss #LettuceLiz","Feb 7, 2024 · 8:35 AM UTC",1,0
https://twitter.com/TennantNicolas/status/1755136163264795002#m,"Incomprehensible twaddle from a Tory sock puppet that tanked the economy, destroyed the pound and fucked my mortgage.  #ConservativeParty #ToryBrokenBritain #Conservatives #arsewipe #LettuceLiz","Feb 7, 2024 · 7:47 AM UTC",0,0
https://twitter.com/Sammyjj5/status/1755135310646702219#m,Brilliant video. Shame the #ToriesBrokeBritain #ConservativeParty don't understand. Apparently #KeirStarmer isn't going to change this policy according to MP's from #LabourParty,"Feb 7, 2024 · 7:44 AM UTC",0,1
https://twitter.com/pelepele1/status/1755133091960537435#m,He changed the #LabourParty into a branch of the #ConservativeParty,"Feb 7, 2024 · 7:35 AM UTC",5,0
https://twitter.com/PacemDavid/status/1755127427569778953#m,#TobiasEllwood has stated the most accurate& definitive futureprospects for the #ConservativeParty The MPs’ supporting the frightening prospect of someone like #SuellaBraverman leading the #Tory pty are oblivious of what contempt she is held in by vast swathes of the electorate,"Feb 7, 2024 · 7:12 AM UTC",0,0
https://twitter.com/Dobby512/status/1755124839591895163#m,"Tugging at heart strings because Joe, and many other disabled people, are invisible to the government. This, despite the Disability and Equal Opportunity Acts. Can Joe's frightening concerns go viral? #ConservativeParty #LabourParty #DisabilityRights","Feb 7, 2024 · 7:02 AM UTC",1,0
https://twitter.com/DHallowsPodcast/status/1755120434268271010#m,Now you know how it sounds when mindless lefty ‘slebs preach woke sermons through a haze of cocaine. #HollyValance #ConservativeParty,"Feb 7, 2024 · 6:44 AM UTC",0,0
https://twitter.com/LeeHolmes1972/status/1754849111038136387#m,As the Conservative Party is not answering this very serious allegation could somebody please ask @JacobYoungMP whether he knows anything about it? I'm blocked. #Conservatives #ConservativeParty,"Feb 6, 2024 · 12:46 PM UTC",5,2
https://twitter.com/Ernie_wauzer/status/1755073839732527557#m,@ClaringtonON  residents: sign petition to stop a cement factory from being put in your backyard! Keep the space green!  #conservation #ConservativeParty #liberal #NDP https://www.change.org/p/help-turn-an-old-gravel-pit-into-green-space?recruiter=1067704504&recruited_by_id=991f75f0-72be-11ea-91a0-b792302e3c2c&utm_source=share_petition&utm_campaign=share_for_starters_page&utm_medium=copylink,"Feb 7, 2024 · 3:39 AM UTC",0,0
https://twitter.com/anneryan21/status/1755023079305105499#m,They keep finding these people - #ConservativeParty must have a vault of failed human experiments.,"Feb 7, 2024 · 12:18 AM UTC",0,0
https://twitter.com/Toronto_nian/status/1755008100992471465#m,"#CanadianNews - #ConservativeParty @PierrePoilievre supports Alberta's  Premier @ABDanielleSmith & her unilateral attack on transgenders & he accused Prime Minister for ""spreading disinformation"" against her transgender policy, something that didn't do!! https://www.cbc.ca/news/politics/pierre-poilievre-danielle-smith-transgender-1.7106283?__vfz=medium%3Dsharebar","Feb 6, 2024 · 11:18 PM UTC",0,1
https://twitter.com/Toronto_nian/status/1754996182516900212#m,"#CanadianNews #Ukraine - The House of Commons passes new Ukraine Free-Trade-Deal as #ConservativeParty & leader @PierrePoilievre voted against because of a reference to ""carbon pricing"" required by #EU & agreed by Uktaine! https://www.cbc.ca/news/politics/ukraine-free-trade-deal-passes-house-of-commons-1.7106646?__vfz=medium%3Dsharebar by @CBCnews via @Toronto_nian","Feb 6, 2024 · 10:31 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1754995986806550646#m,#Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru,"Feb 6, 2024 · 10:30 PM UTC",0,0
https://twitter.com/ces669/status/1754995489315938493#m,"Exactly, what “Right wing approach”? The #ConservativeParty is infested with lefties like @Tobias_Ellwood !","Feb 6, 2024 · 10:28 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1754993547592311202#m,"#Gaza #Israel  I examined Gaza via Google Earth.  Lots of large grey areas, unlike the surrounding land.  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru","Feb 6, 2024 · 10:20 PM UTC",0,0
https://twitter.com/OmarShakti/status/1754992842194186703#m,He's lives up to his proper name #JacobReesSmug! Great interview exposed the panic within his #CONservativeParty that's led him to join yet another breakaway CON faction. A divided party.,"Feb 6, 2024 · 10:17 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1754992592595415527#m,#Israel #Gaza   Nicaragua takes the UK to court for complicity in Israel's war crimes!   KernowDamo  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/pqPp6qy2I5Y?si=L_srmFQmQv_45o03,"Feb 6, 2024 · 10:16 PM UTC",0,0
https://twitter.com/Toronto_nian/status/1754990252240884106#m,"#Cartoons - Today's cartoon by cartoonist @deAdderCanada about the myths, fairy tales and hot air #ConservativeParty leader @PierrePoilievre is selling to his Trumpists Canadian base! #ONpoli #TOpoli","Feb 6, 2024 · 10:07 PM UTC",0,0
https://twitter.com/MCY1X/status/1754979125243097452#m,#Tories vs #NHS #VoteConservative? #ConservativeParty,"Feb 6, 2024 · 9:23 PM UTC",0,0
https://twitter.com/MCY1X/status/1754977820390928821#m,#Tories vs #NHS #VoteConservative? #ConservativeParty,"Feb 6, 2024 · 9:18 PM UTC",0,0
https://twitter.com/MCY1X/status/1754976500279898352#m,#Tories vs #NHS #VoteConservative? #ConservativeParty,"Feb 6, 2024 · 9:12 PM UTC",0,0
https://twitter.com/MCY1X/status/1754976133496393994#m,My Mum was on a trolley in a corridor for over 12hrs with a broken hip last November. The stafff were very apologetic that there were no beds available and short-staffed so had to wait for an X-ray.   #Tories vs #NHS #VoteConservative? #ConservativeParty,"Feb 6, 2024 · 9:11 PM UTC",0,0
https://twitter.com/MCY1X/status/1754969991911186525#m,Another #Tory promise broken! Why does anyone believe anything the #ConservativeParty says anymore? #CantTrustaTory #EVs #Tories,"Feb 6, 2024 · 8:47 PM UTC",0,0
https://twitter.com/MCY1X/status/1754967056217182459#m,"Some #Tories are just so disgusting! £1,000 to #RishiSunak is a bit like a quid to most of us! Completely out of touch!! #ConservativeParty #Tory","Feb 6, 2024 · 8:35 PM UTC",0,0
https://twitter.com/IZaid_Noah/status/1754967025896595527#m,Liz Truss spearheads 'Popular Conservatism' amid critiques of Sunak's leadership https://noah-news.com/gb/en/politics/2024/02/06/liz-truss-spearheads-popular-conservatism-amid-critiques-of-sunaks-leadership #LizTruss #ConservativeParty #PopularConservatism,"Feb 6, 2024 · 8:35 PM UTC",0,0
https://twitter.com/delsbells/status/1754943294390374643#m,"#Ellwood is a gift to @reformparty_uk, so they’d better get some more membership applications printed.  Think he’s mistaking conservatism for liberalism.  He’s more proof if needed that true conservatism is only found at #ReformUK now.  #HouseOfCommons #ConservativeParty","Feb 6, 2024 · 7:01 PM UTC",2,0
https://twitter.com/delsbells/status/1754957231383101689#m,"Very concerning for #Tories election prospects if someone in their party is so far left, that he views centre right as extreme right.  His foolish words have just given #ReformUK another shed load of votes.  #HouseOfCommons #ConservativeParty","Feb 6, 2024 · 7:56 PM UTC",2,0
https://twitter.com/Julia2024_2/status/1754949715903303984#m,"To have a safe country for all, we need to #GetPRDone #proportionalrepresentation for the #UKparliament #Labourparty #Greenparty #Libdems #Conservativeparty","Feb 6, 2024 · 7:26 PM UTC",0,3
https://twitter.com/delsbells/status/1754945446970069328#m,The fact #Ellwood views those as ‘extreme right’ suggests he viewing them from a position further left than is healthy for any party with conservative pretensions.  He’s increased the march to #ReformUK by a few million more.  #ConservativeParty is no more.,"Feb 6, 2024 · 7:09 PM UTC",3,0
https://twitter.com/Richard_4_2_0/status/1754934729088892970#m,"'Tory', but 'Tory Scum' is stronger of course.  #Conservative #Conservatives #ConservativeParty","Feb 6, 2024 · 6:26 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1754932433294635516#m,@trussliz  Liz Truss launches new 'popular' Conservative faction  James O'Brien I LBC  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/biN0PW_SXZE?si=0_o9kGyxoTAvU4MC,"Feb 6, 2024 · 6:17 PM UTC",0,1
https://twitter.com/CPaige_Noah/status/1754929617352212526#m,Liz Truss champions Popular Conservatism in bold Conservative Party breakaway https://noah-news.com/gb/en/politics/2024/02/06/liz-truss-champions-popular-conservatism-in-bold-conservative-party-breakaway #LizTruss #ConservativeParty #PopularConservatism,"Feb 6, 2024 · 6:06 PM UTC",0,0
https://twitter.com/WillJones26/status/1754925073847181319#m,They are rallying around a politician who was defeated by a cabbage- what does this tell you about the state of the #conservativeparty,"Feb 6, 2024 · 5:48 PM UTC",0,0
https://twitter.com/MCY1X/status/1754922025720709151#m,What a grim bunch! #PopCorn #Tories Another faction in the  #ConservativeParty #PopCON,"Feb 6, 2024 · 5:36 PM UTC",0,0
https://twitter.com/IZaid_Noah/status/1754890062414610492#m,Liz Truss spearheads new 'Popular Conservatives' faction amid internal party strife https://noah-news.com/gb/en/politics/2024/02/06/liz-truss-spearheads-new-popular-conservatives-faction-amid-internal-party-strife #LizTruss #ConservativeParty #UKpolitics,"Feb 6, 2024 · 3:29 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1754874350723842434#m,@trussliz  Liz Truss Delivers Unhinged Speech At 'Pop Con' Convention!  Maximilien Robespierre  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/WjOt4uybo-s?si=3nMx_W-HWXLpXqPn,"Feb 6, 2024 · 2:27 PM UTC",0,0
https://twitter.com/misspaulalondon/status/1754798585818812759#m,Breaking: Kwasi Kwarteng will be standing down at the next general election.   #breaking #toryparty #conservativeparty,"Feb 6, 2024 · 9:26 AM UTC",103,36
https://twitter.com/BAinsley_Noah/status/1754868609610871232#m,Nigel Farage mulls politics as Tories launch new faction https://noah-news.com/gb/en/politics/2024/02/06/nigel-farage-mulls-politics-as-tories-launch-new-faction #NigelFarage #PopularConservatives #ConservativeParty,"Feb 6, 2024 · 2:04 PM UTC",0,0
